timestamp,session_uid,frame,car_index,position,num_laps,grid_position,points,num_pit_stops,result_status,result_reason,best_lap_time_ms,total_race_time,penalties_time,num_penalties,num_tyre_stints
1767781121.5572944,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781121.5572944,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781121.5572944,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781121.5572944,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781121.5572944,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781121.5572944,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781121.5572944,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781121.5572944,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781121.5572944,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781121.5572944,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781121.5572944,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781126.5748274,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781126.5748274,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781126.5748274,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781126.5748274,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781126.5748274,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781126.5748274,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781126.5748274,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781126.5748274,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781126.5748274,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781126.5748274,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781126.5748274,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781126.5748274,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781126.5748274,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781126.5748274,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781126.5748274,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781126.5748274,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781126.5748274,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781126.5748274,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781126.5748274,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781126.5748274,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781126.5748274,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781126.5748274,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781131.5825174,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781131.5825174,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781131.5825174,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781131.5825174,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781131.5825174,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781131.5825174,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781131.5825174,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781131.5825174,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781131.5825174,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781131.5825174,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781131.5825174,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781131.5825174,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781131.5825174,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781131.5825174,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781131.5825174,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781131.5825174,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781131.5825174,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781131.5825174,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781131.5825174,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781131.5825174,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781131.5825174,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781131.5825174,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781136.5912158,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781136.5912158,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781136.5912158,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781136.5912158,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781136.5912158,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781136.5912158,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781136.5912158,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781136.5912158,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781136.5912158,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781136.5912158,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781136.5912158,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781136.5912158,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781136.5912158,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781136.5912158,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781136.5912158,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781136.5912158,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781136.5912158,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781136.5912158,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781136.5912158,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781136.5912158,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781136.5912158,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781136.5912158,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781141.6091962,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781141.6091962,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781141.6091962,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781141.6091962,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781141.6091962,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781141.6091962,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781141.6091962,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781141.6091962,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781141.6091962,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781141.6091962,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781141.6091962,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781141.6091962,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781141.6091962,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781141.6091962,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781141.6091962,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781141.6091962,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781141.6091962,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781141.6091962,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781141.6091962,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781141.6091962,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781141.6091962,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781141.6091962,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781146.6324048,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781146.6324048,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781146.6324048,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781146.6324048,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781146.6324048,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781146.6324048,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781146.6324048,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781146.6324048,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781146.6324048,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781146.6324048,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781146.6324048,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781146.6324048,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781146.6324048,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781146.6324048,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781146.6324048,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781146.6324048,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781146.6324048,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781146.6324048,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781146.6324048,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781146.6324048,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781146.6324048,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781146.6324048,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781151.6555576,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781151.6555576,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781151.6555576,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781151.6555576,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781151.6555576,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781151.6555576,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781151.6555576,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781151.6555576,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781151.6555576,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781151.6555576,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781151.6555576,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781151.6555576,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781151.6555576,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781151.6555576,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781151.6555576,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781151.6555576,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781151.6555576,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781151.6555576,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781151.6555576,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781151.6555576,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781151.6555576,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781151.6555576,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781156.6676967,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781156.6676967,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781156.6676967,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781156.6676967,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781156.6676967,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781156.6676967,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781156.6676967,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781156.6676967,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781156.6676967,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781156.6676967,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781156.6676967,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781156.6676967,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781156.6676967,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781156.6676967,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781156.6676967,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781156.6676967,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781156.6676967,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781156.6676967,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781156.6676967,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781156.6676967,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781156.6676967,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781156.6676967,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781161.6700573,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781161.6700573,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781161.6700573,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781161.6700573,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781161.6700573,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781161.6700573,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781161.6700573,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781161.6700573,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781161.6700573,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781161.6700573,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781161.6700573,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781161.6700573,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781161.6700573,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781161.6700573,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781161.6700573,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781161.6700573,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781161.6700573,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781161.6700573,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781161.6700573,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781161.6700573,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781161.6700573,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781161.6700573,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781166.6741326,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781166.6741326,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781166.6741326,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781166.6741326,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781166.6741326,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781166.6741326,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781166.6741326,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781166.6741326,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781166.6741326,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781166.6741326,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781166.6741326,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781166.6741326,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781166.6741326,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781166.6741326,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781166.6741326,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781166.6741326,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781166.6741326,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781166.6741326,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781166.6741326,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781166.6741326,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781166.6741326,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781166.6741326,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781171.6899786,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781171.6899786,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781171.6899786,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781171.6899786,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781171.6899786,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781171.6899786,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781171.6899786,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781171.6899786,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781171.6899786,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781171.6899786,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781171.6899786,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781171.6899786,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781171.6899786,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781171.6899786,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781171.6899786,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781171.6899786,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781171.6899786,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781171.6899786,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781171.6899786,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781171.6899786,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781171.6899786,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781171.6899786,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781176.6983457,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781176.6983457,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781176.6983457,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781176.6983457,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781176.6983457,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781176.6983457,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781176.6983457,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781176.6983457,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781176.6983457,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781176.6983457,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781176.6983457,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781176.6983457,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781176.6983457,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781176.6983457,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781176.6983457,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781176.6983457,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781176.6983457,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781176.6983457,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
1767781176.6983457,13480315681547253999,0,18,5,57,8,10,3,3,2,84812,5134.00830078125,0,0,4
1767781176.6983457,13480315681547253999,0,19,20,0,17,0,0,4,1,0,5298.549788106233,0,0,1
1767781176.6983457,13480315681547253999,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781176.6983457,13480315681547253999,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1767781181.7085695,13480315681547253999,0,0,13,57,15,0,3,3,2,86101,5195.96923828125,0,0,4
1767781181.7085695,13480315681547253999,0,1,9,57,18,2,3,3,2,85740,5174.236328125,0,0,4
1767781181.7085695,13480315681547253999,0,2,12,57,20,0,3,3,2,85995,5191.36376953125,0,0,4
1767781181.7085695,13480315681547253999,0,3,1,57,1,25,3,3,2,84664,5118.4921875,0,0,4
1767781181.7085695,13480315681547253999,0,4,8,57,14,4,3,3,2,85788,5165.90869140625,0,0,4
1767781181.7085695,13480315681547253999,0,5,18,45,3,0,2,4,3,85261,4036.2841796875,0,0,3
1767781181.7085695,13480315681547253999,0,6,16,57,13,0,3,3,2,87013,5214.87841796875,0,0,4
1767781181.7085695,13480315681547253999,0,7,4,57,7,12,3,3,2,84530,5132.08984375,0,0,4
1767781181.7085695,13480315681547253999,0,8,3,57,5,15,3,3,2,84899,5123.12109375,0,0,4
1767781181.7085695,13480315681547253999,0,9,17,56,11,0,3,3,2,87068,5126.88720703125,0,0,4
1767781181.7085695,13480315681547253999,0,10,2,57,6,18,3,3,2,84729,5122.32275390625,0,0,4
1767781181.7085695,13480315681547253999,0,11,10,57,12,1,3,3,2,85644,5180.93115234375,0,0,4
1767781181.7085695,13480315681547253999,0,12,6,57,4,8,3,3,2,85636,5147.10693359375,0,0,4
1767781181.7085695,13480315681547253999,0,13,19,30,2,0,1,4,3,85640,2716.59130859375,0,0,2
1767781181.7085695,13480315681547253999,0,14,7,57,10,6,3,3,2,86034,5164.455078125,0,0,4
1767781181.7085695,13480315681547253999,0,15,14,57,19,0,3,3,2,85430,5199.11962890625,0,0,4
1767781181.7085695,13480315681547253999,0,16,15,57,9,0,3,3,2,86532,5211.7451171875,0,0,4
1767781181.7085695,13480315681547253999,0,17,11,57,16,0,3,3,2,85764,5184.232421875,0,0,4
